,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,salary_derived
322,134,,0.0,0.730751178474,3,0.0,low,0.904947509685,Employed,3.0,0
323,271,sales,0.0,0.981718432375,3,0.0,low,0.828495420491,Employed,3.0,0
324,198,engineering,0.0,0.369245007225,2,0.0,medium,0.282134077183,Employed,4.0,1
325,135,marketing,1.0,0.98027602669,5,0.0,low,0.7344459912669999,Employed,4.0,0
326,203,engineering,0.0,0.821040210255,5,0.0,low,0.938134350653,Employed,3.0,0
327,287,IT,0.0,0.497424602116,3,0.0,low,0.5342081888019999,Employed,5.0,0
328,238,engineering,0.0,0.6871632812,3,0.0,medium,0.8203444661229999,Employed,2.0,1
329,160,support,0.0,0.6517458642939999,3,0.0,medium,0.78066811989,Employed,3.0,1
330,192,sales,0.0,0.613536810858,2,0.0,low,0.812356586054,Employed,2.0,0
331,258,product,0.0,,3,0.0,medium,0.6920471823379999,Employed,3.0,1
332,240,IT,0.0,0.7516134747,5,0.0,medium,0.7519483717829999,Employed,4.0,1
333,178,,0.0,0.70835972273,3,0.0,medium,0.75402137108,Employed,2.0,1
334,221,sales,0.0,1.0,5,0.0,medium,0.9289149766629999,Left,6.0,1
335,138,sales,1.0,0.493111693732,3,0.0,low,0.644223235839,Employed,2.0,0
336,188,sales,0.0,0.8161587885070001,2,0.0,low,0.9054105853,Employed,2.0,0
337,289,support,0.0,0.935601244497,6,0.0,medium,0.177665057968,Left,5.0,1
338,197,sales,0.0,0.9513717295469999,4,0.0,medium,0.941884497172,Employed,3.0,1
339,231,sales,0.0,0.8897754265019999,4,0.0,low,0.194289584474,Employed,5.0,0
340,153,sales,1.0,0.501209657783,2,0.0,low,0.44417000952,Left,3.0,0
341,128,sales,0.0,0.478650944652,2,0.0,medium,0.49834764144500004,Left,3.0,1
342,149,admin,0.0,0.505404539268,2,0.0,low,0.45183195486500005,Left,3.0,0
343,185,sales,0.0,,3,0.0,low,0.568078977354,Employed,2.0,0
344,229,engineering,0.0,0.585766859694,5,0.0,medium,0.7310817179350001,Employed,3.0,1
345,175,,0.0,0.7810384731899999,4,0.0,medium,0.52875617964,Employed,2.0,1
346,128,engineering,0.0,0.54255291766,2,0.0,low,0.41488772417400005,Left,3.0,0
347,241,sales,0.0,0.7596782311429999,5,0.0,high,0.595920716127,Employed,3.0,3
349,247,engineering,0.0,0.843420422913,4,0.0,low,0.813121979448,Left,6.0,0
350,269,support,0.0,0.76610731867,3,0.0,medium,0.7888123763349999,Employed,2.0,1
351,229,sales,0.0,0.41197948711800003,5,0.0,low,0.11074404939200001,Employed,4.0,0
352,188,engineering,0.0,0.5473150720800001,3,0.0,high,0.521734232,Employed,3.0,3
353,212,sales,0.0,0.9711870644249999,4,0.0,low,0.808803770087,Employed,2.0,0
354,252,support,0.0,,3,0.0,medium,0.7837149777269999,Employed,3.0,1
355,222,sales,0.0,,5,0.0,low,0.9472664810760001,Employed,2.0,0
356,270,sales,0.0,0.992404549414,5,0.0,low,0.8818723075630001,Left,5.0,0
357,183,marketing,0.0,0.5488524843479999,4,0.0,low,0.644169889117,Employed,3.0,0
358,163,marketing,0.0,0.630924087211,5,0.0,medium,0.62182321333,Employed,4.0,1
359,207,sales,0.0,0.5242605248650001,4,0.0,low,0.20736694537500003,Employed,5.0,0
360,234,sales,1.0,0.6792221784370001,3,0.0,high,0.6973816049580001,Employed,3.0,3
361,121,sales,0.0,0.6760537474339999,3,0.0,low,0.351328514436,Employed,2.0,0
362,131,engineering,1.0,0.798732639747,3,0.0,low,0.270826972637,Employed,5.0,0
363,160,sales,0.0,0.508931775867,2,0.0,low,0.407259340993,Left,3.0,0
364,207,engineering,0.0,0.9715178740829999,3,0.0,low,0.620397287624,Employed,10.0,0
365,224,engineering,0.0,1.0,4,0.0,medium,0.833914798047,Left,5.0,1
366,132,procurement,0.0,0.485557419301,2,0.0,low,0.445788774149,Left,3.0,0
367,139,sales,0.0,1.0,5,0.0,medium,0.60631512938,Employed,2.0,1
368,192,engineering,1.0,0.557127093942,5,0.0,low,0.8338120036910001,Employed,3.0,0
369,167,IT,1.0,0.786409373645,4,0.0,medium,0.9565168332009999,Employed,3.0,1
370,265,finance,0.0,0.477688571978,3,0.0,low,0.5489083188589999,Employed,3.0,0
371,259,product,0.0,0.97294023244,5,0.0,low,0.780662176573,Left,6.0,0
372,194,engineering,0.0,0.7414815162080001,5,0.0,low,0.759352064236,Employed,4.0,0
373,207,marketing,0.0,0.599513317726,3,0.0,medium,0.693813142043,Employed,3.0,1
374,262,engineering,1.0,0.885969619842,6,0.0,low,0.06729925519180001,Left,5.0,0
375,134,,0.0,0.55571825873,2,0.0,low,0.511041169825,Left,3.0,0
376,181,product,1.0,0.674986055687,3,0.0,medium,0.511395224583,Employed,3.0,1
377,134,support,0.0,0.973904455923,4,0.0,medium,0.612973586985,Employed,3.0,1
378,129,IT,0.0,,2,0.0,low,0.347964564827,Left,3.0,0
379,220,engineering,0.0,1.0,5,0.0,low,0.738592455354,Left,5.0,0
380,156,support,1.0,0.620626613476,3,0.0,low,0.6877388623720001,Employed,6.0,0
381,211,support,0.0,0.926502829302,3,0.0,medium,0.765325192404,Employed,3.0,1
382,136,sales,0.0,0.9409616807340001,5,0.0,low,0.9546772527959999,Employed,4.0,0
383,132,engineering,0.0,0.5202955334780001,2,0.0,medium,0.374531038617,Left,3.0,1
384,268,finance,1.0,0.8869702340569999,6,0.0,medium,0.41027127804799995,Employed,4.0,1
385,156,sales,0.0,0.734374756702,3,0.0,medium,0.962208333757,Employed,3.0,1
386,272,sales,0.0,0.956014645106,5,0.0,low,0.8399776289830001,Left,5.0,0
387,265,admin,0.0,,4,0.0,low,0.509272071206,Employed,3.0,0
388,154,finance,0.0,0.462849878443,2,0.0,medium,0.435522751335,Left,3.0,1
389,230,management,0.0,0.757360870123,5,0.0,high,0.669176180824,Employed,10.0,3
390,186,support,1.0,0.765095163347,5,0.0,medium,0.296412232556,Employed,4.0,1
391,129,support,0.0,,2,0.0,medium,0.441719407143,Left,3.0,1
392,155,sales,0.0,,2,0.0,low,0.445411196705,Left,3.0,0
393,136,,0.0,0.5175395408219999,2,0.0,medium,0.423278538325,Left,3.0,1
394,129,support,0.0,0.6654892135189999,6,0.0,low,0.440123424369,Employed,5.0,0
395,147,management,1.0,0.6124439642689999,2,0.0,low,0.489455675292,Left,3.0,0
396,159,sales,0.0,0.563007969466,2,0.0,low,0.43355586779399996,Left,3.0,0
397,161,IT,0.0,0.66901631851,4,0.0,medium,0.559236788256,Employed,2.0,1
398,163,engineering,0.0,0.545444024774,6,0.0,low,0.655196422234,Employed,6.0,0
399,140,,0.0,0.6912309810870001,5,0.0,medium,0.700583973163,Employed,3.0,1
400,137,IT,0.0,0.54321728853,2,0.0,medium,0.442070474341,Left,3.0,1
401,204,marketing,0.0,,3,0.0,medium,0.564413213518,Employed,2.0,1
402,257,marketing,0.0,,3,0.0,low,0.854874525063,Employed,2.0,0
403,178,sales,0.0,0.5552182789060001,2,0.0,low,0.327027198377,Employed,3.0,0
404,239,support,0.0,0.9164964420819999,5,0.0,low,0.913425234977,Employed,3.0,0
405,186,management,0.0,0.8847722694939999,4,1.0,medium,0.526487652834,Employed,7.0,1
406,267,support,0.0,0.828781202433,5,0.0,low,0.7898162332430001,Left,5.0,0
407,148,admin,0.0,0.7773139039,4,0.0,medium,0.814206237503,Employed,3.0,1
408,264,finance,0.0,0.976640447958,5,1.0,high,0.560092557738,Employed,8.0,3
409,139,support,0.0,0.592461610984,6,0.0,high,0.19854463628,Left,4.0,3
410,151,engineering,0.0,0.752473954741,2,0.0,low,0.358688143909,Left,4.0,0
411,198,engineering,0.0,0.43732493696099994,2,0.0,medium,0.327954965918,Employed,4.0,1
412,263,support,1.0,0.9379105509919999,4,0.0,medium,0.932798296428,Employed,3.0,1
413,272,sales,0.0,0.736919064682,5,0.0,low,0.299793504704,Employed,2.0,0
414,265,IT,0.0,0.732453524493,3,0.0,medium,0.556060518858,Employed,3.0,1
415,220,sales,0.0,0.7856684084990001,3,0.0,low,0.704924400191,Employed,3.0,0
416,250,marketing,0.0,0.922390811301,6,0.0,medium,0.815233737977,Employed,2.0,1
417,140,support,0.0,0.463615317345,2,0.0,low,0.390742693491,Left,3.0,0
418,209,support,1.0,0.657307554357,3,0.0,low,0.9589349776649999,Employed,2.0,0
419,217,support,0.0,0.8173893443119999,4,0.0,medium,0.745302345222,Left,6.0,1
420,186,sales,0.0,0.617404416672,4,0.0,medium,0.7120368191590001,Employed,2.0,1
421,263,marketing,0.0,0.830448351344,3,0.0,medium,0.345651998642,Employed,3.0,1
422,172,sales,0.0,0.9255263519850001,5,0.0,low,0.29415106539,Left,2.0,0
423,233,support,0.0,0.8372296952060001,5,0.0,low,0.629526156365,Employed,3.0,0
424,204,finance,0.0,0.812852228107,3,0.0,medium,0.608494054036,Employed,10.0,1
425,203,finance,0.0,0.8726230131620001,3,0.0,high,0.889926517613,Employed,3.0,3
426,198,management,0.0,0.672337212237,4,0.0,medium,0.540863181549,Employed,2.0,1
427,266,sales,0.0,0.8592754507260001,4,0.0,high,0.7315329809919999,Employed,3.0,3
428,252,engineering,1.0,0.579733713974,4,0.0,medium,0.7289602840970001,Employed,2.0,1
429,141,sales,1.0,0.500763297904,2,0.0,low,0.42338124219499995,Left,3.0,0
430,161,IT,0.0,0.951272715524,5,0.0,medium,0.25266019493,Employed,5.0,1
431,214,,0.0,0.773991216388,3,0.0,medium,0.6395864245530001,Employed,3.0,1
432,118,support,0.0,0.48034813468099996,5,0.0,low,0.880059476552,Employed,3.0,0
433,264,engineering,0.0,0.534847059678,5,0.0,medium,0.8341784852869999,Employed,3.0,1
434,130,engineering,0.0,0.45948622340499995,2,0.0,low,0.38893624938199994,Left,3.0,0
435,241,engineering,1.0,0.766831041908,4,0.0,low,0.550338350713,Employed,3.0,0
436,185,finance,0.0,0.938822236438,3,0.0,medium,0.71035392892,Employed,4.0,1
437,231,marketing,0.0,0.901877325737,5,0.0,medium,0.993827688372,Employed,2.0,1
438,245,engineering,0.0,0.8742388151809999,5,0.0,low,0.48162975127700003,Employed,2.0,0
439,218,support,0.0,0.5766832328679999,3,0.0,medium,0.7849487486669999,Employed,2.0,1
440,277,IT,0.0,1.0,2,0.0,medium,0.7553698254800001,Left,3.0,1
442,182,sales,0.0,0.8772071151999999,3,0.0,low,1.0,Employed,4.0,0
443,158,sales,0.0,0.617175992008,2,0.0,low,0.39398947942,Left,3.0,0
444,135,,0.0,0.56228051663,3,0.0,medium,0.797340592241,Employed,3.0,1
445,269,engineering,0.0,0.8255297833830001,4,0.0,medium,0.568072659317,Employed,2.0,1
446,212,support,0.0,0.756099668981,4,0.0,low,0.909445527445,Employed,3.0,0
447,166,finance,0.0,0.6771021075939999,3,0.0,medium,0.9919391609579999,Employed,2.0,1
448,252,sales,0.0,0.676955843224,2,0.0,low,0.8955070094259999,Employed,2.0,0
449,175,engineering,0.0,0.714006363661,4,0.0,low,0.685264500606,Employed,4.0,0
450,224,sales,0.0,0.749671969753,4,0.0,low,0.8016035214659999,Employed,3.0,0
451,141,engineering,0.0,0.633044129203,2,0.0,medium,0.6522886251009999,Employed,3.0,1
452,150,finance,0.0,0.8584723908159999,4,0.0,medium,0.704017820423,Employed,2.0,1
453,226,sales,0.0,0.779539008211,3,0.0,medium,0.692763621027,Employed,4.0,1
454,156,sales,0.0,0.522903511792,4,0.0,high,0.888119451901,Employed,4.0,3
455,157,engineering,0.0,0.88178816703,4,0.0,medium,0.9851828070049999,Employed,3.0,1
457,280,IT,0.0,0.841445493203,5,0.0,low,0.21976993871,Employed,4.0,0
458,240,sales,0.0,0.5083205857190001,5,0.0,medium,0.7072502349950001,Employed,2.0,1
459,225,sales,0.0,0.953944816874,5,0.0,high,0.881812728433,Employed,4.0,3
460,242,sales,0.0,0.482354850262,5,0.0,medium,0.825347734956,Employed,3.0,1
461,151,admin,1.0,0.799742166654,3,0.0,low,0.81071342626,Employed,3.0,0
462,212,sales,0.0,0.7590583211480001,4,0.0,low,0.9663348709440001,Employed,3.0,0
463,231,sales,0.0,0.536428499745,6,0.0,low,0.255404870986,Employed,4.0,0
464,252,engineering,0.0,0.9738010456180001,3,0.0,medium,0.726406091806,Employed,3.0,1
465,234,support,0.0,,3,0.0,medium,0.9270169750309999,Employed,2.0,1
466,220,management,1.0,0.671339562817,4,0.0,high,0.585283570661,Employed,3.0,3
467,285,support,0.0,,2,0.0,medium,0.8218128066310001,Employed,2.0,1
468,265,sales,0.0,0.8740971289560001,4,0.0,low,0.880217631242,Left,6.0,0
469,210,engineering,0.0,0.7335676443889999,5,0.0,medium,0.541301166152,Employed,5.0,1
470,265,engineering,0.0,0.9231051140880001,4,0.0,medium,0.633758892793,Employed,4.0,1
471,179,support,0.0,0.8079707507420001,5,0.0,low,0.358591772074,Employed,5.0,0
472,253,sales,0.0,0.592396977376,3,0.0,medium,0.841573521744,Employed,2.0,1
473,260,sales,1.0,0.602434044449,4,0.0,low,0.680816423649,Employed,2.0,0
474,128,management,0.0,0.48756052636200004,2,0.0,low,0.35837598938799997,Left,3.0,0
475,135,finance,0.0,,4,0.0,medium,0.562978305234,Employed,3.0,1
476,228,support,1.0,0.9027109367,5,0.0,low,0.908655138227,Left,5.0,0
477,153,sales,1.0,0.6754566649179999,4,0.0,low,0.639945044038,Employed,3.0,0
478,244,sales,0.0,0.8071187832610001,5,0.0,low,0.730152266539,Left,6.0,0
479,157,sales,0.0,0.503556241685,2,0.0,low,0.328296701973,Left,3.0,0
480,243,sales,0.0,1.0,5,0.0,medium,0.872868993416,Employed,6.0,1
481,261,IT,0.0,0.697879092332,3,0.0,medium,0.641698315299,Employed,2.0,1
482,183,sales,0.0,,3,0.0,low,0.49107135065499996,Employed,3.0,0
483,152,product,0.0,0.555577027903,2,0.0,medium,0.5002593318140001,Left,3.0,1
484,291,product,0.0,0.876972626063,6,0.0,low,0.0668486166213,Left,4.0,0
485,139,IT,0.0,0.7855270908399999,3,0.0,medium,1.0,Employed,2.0,1
486,139,IT,1.0,,4,0.0,low,0.728042269217,Employed,3.0,0
487,141,sales,0.0,0.5067795788889999,4,0.0,low,0.85473409755,Employed,3.0,0
488,193,sales,0.0,0.408254955106,3,0.0,medium,0.5737698650990001,Employed,6.0,1
489,225,engineering,0.0,0.697944783338,5,0.0,low,0.6074978657819999,Employed,4.0,0
490,241,finance,0.0,0.914925387633,4,0.0,medium,0.673054984939,Employed,4.0,1
491,238,management,1.0,,4,0.0,low,0.865159534196,Employed,3.0,0
492,158,engineering,0.0,,3,0.0,low,0.773133821022,Employed,2.0,0
494,204,finance,1.0,0.945769929192,4,0.0,low,0.258896490893,Left,4.0,0
495,155,support,0.0,0.986776503028,3,0.0,medium,0.600471560471,Employed,3.0,1
496,106,finance,0.0,0.765561984218,3,0.0,low,0.568422231541,Employed,2.0,0
497,240,support,0.0,0.745249514767,3,0.0,medium,0.528644856261,Employed,3.0,1
498,189,marketing,0.0,0.5080589335019999,6,0.0,medium,0.218737624415,Employed,4.0,1
499,129,IT,0.0,,2,0.0,medium,0.35647562427699997,Left,3.0,1
500,141,sales,0.0,0.995470366873,3,0.0,low,0.9301151300489999,Employed,3.0,0
501,188,support,1.0,0.973730587949,3,0.0,medium,0.964416801364,Employed,3.0,1
502,150,product,0.0,0.914047052325,4,0.0,low,0.723210966881,Employed,2.0,0
503,146,support,0.0,0.6438654497249999,5,0.0,low,0.761153325259,Employed,3.0,0
504,261,sales,0.0,0.7481306185259999,4,0.0,high,0.7625972939010001,Employed,3.0,3
505,255,engineering,0.0,0.6311588557100001,2,0.0,low,0.693183067164,Left,3.0,0
506,182,engineering,0.0,0.569214514214,3,0.0,medium,0.753154881614,Employed,2.0,1
507,193,engineering,0.0,0.5914076430749999,3,0.0,low,0.23743806563499997,Employed,2.0,0
508,215,sales,0.0,0.7706425977,6,0.0,medium,0.835060684466,Employed,5.0,1
509,261,sales,0.0,0.857788895916,5,0.0,low,0.8023073484190001,Left,5.0,0
510,265,product,0.0,0.7993017491969999,3,0.0,medium,0.896606449497,Employed,3.0,1
511,262,sales,0.0,0.8909312961370001,5,0.0,medium,0.8314628634100001,Left,6.0,1
512,220,sales,1.0,0.9406214268970001,4,1.0,medium,0.647585757651,Employed,3.0,1
513,174,sales,1.0,0.529640673863,5,0.0,medium,0.543303928228,Employed,3.0,1
514,155,sales,0.0,0.332260604202,5,0.0,low,0.9837923012440001,Employed,3.0,0
515,211,product,0.0,0.990660014549,3,0.0,low,0.883764843301,Employed,2.0,0
516,278,IT,0.0,1.0,3,0.0,medium,0.16477188152,Left,4.0,1
517,210,support,0.0,,3,0.0,low,0.999704168866,Employed,2.0,0
518,131,product,0.0,0.536087746199,2,0.0,medium,0.35226893091399997,Left,3.0,1
519,222,product,0.0,0.914559426862,5,0.0,low,0.894390055404,Left,6.0,0
520,128,sales,0.0,0.44208521832599995,2,0.0,low,0.404639982416,Left,3.0,0
521,139,support,0.0,0.9620975355079999,5,0.0,medium,1.0,Employed,3.0,1
522,309,support,0.0,0.885048697881,6,0.0,low,0.053646166759900006,Left,4.0,0
523,201,sales,1.0,0.60589159883,4,0.0,medium,0.921800048311,Employed,2.0,1
524,253,sales,0.0,0.496684423091,2,0.0,low,0.658839774438,Left,3.0,0
525,260,product,0.0,0.776830420156,4,0.0,medium,0.906327973324,Employed,3.0,1
526,143,support,0.0,0.772990072863,3,0.0,low,0.992910230543,Employed,3.0,0
527,140,support,0.0,0.595628937274,5,0.0,high,0.476181754796,Employed,3.0,3
528,160,finance,0.0,0.591196589023,2,0.0,low,0.418741311669,Left,3.0,0
529,157,finance,0.0,0.8096093703489999,3,0.0,low,0.6480900982100001,Employed,2.0,0
530,145,management,0.0,0.874779009613,5,0.0,low,0.208233672194,Employed,3.0,0
531,255,IT,0.0,0.93197879816,5,0.0,medium,0.58913949002,Employed,2.0,1
532,153,finance,0.0,,2,0.0,low,0.35623203103900003,Left,3.0,0
533,309,engineering,0.0,0.894419760217,7,0.0,low,0.123986731512,Left,4.0,0
534,145,IT,0.0,0.538776383653,2,0.0,low,0.33669025668700003,Left,3.0,0
535,150,finance,0.0,,4,0.0,high,0.876746677668,Employed,3.0,3
536,280,product,0.0,0.9328697568019999,6,0.0,medium,0.061677663082,Left,4.0,1
537,255,product,1.0,0.556559402036,3,0.0,medium,0.212539201582,Employed,3.0,1
538,248,sales,0.0,0.873771368858,4,0.0,low,0.9802769252949999,Employed,2.0,0
539,254,support,0.0,0.9167960165860001,5,0.0,low,0.6739606752609999,Employed,2.0,0
540,209,product,0.0,0.8295167404359999,3,0.0,high,0.930120036671,Employed,2.0,3
541,120,engineering,0.0,0.36210618170500003,3,0.0,low,0.466077704472,Employed,6.0,0
542,196,admin,0.0,,3,0.0,low,0.8098311370640001,Employed,3.0,0
543,290,support,0.0,0.877736903163,6,0.0,low,0.0666138708532,Left,4.0,0
544,267,support,0.0,0.456536952554,4,0.0,high,0.132549025865,Employed,6.0,3
545,161,engineering,0.0,0.521825566088,5,0.0,high,0.629335251647,Left,5.0,3
546,156,engineering,0.0,0.42700130888800003,2,0.0,low,0.49428522236199995,Left,3.0,0
547,174,sales,0.0,0.776421772228,3,0.0,medium,0.8649165529389999,Employed,3.0,1
548,259,support,0.0,0.761654213187,3,0.0,medium,0.665207240174,Employed,3.0,1
549,124,sales,0.0,0.549301938217,2,0.0,low,0.267521888703,Employed,3.0,0
550,160,support,0.0,0.516661223261,2,0.0,medium,0.41645411992,Left,3.0,1
551,284,sales,0.0,0.875487842189,6,0.0,medium,0.11288731641899999,Left,4.0,1
552,151,support,1.0,0.974108746691,5,0.0,low,0.16377484022,Employed,3.0,0
553,192,support,0.0,,2,0.0,medium,0.7365560306000001,Employed,3.0,1
554,210,engineering,1.0,1.0,5,0.0,low,1.0,Employed,6.0,0
555,187,,0.0,0.665927287379,2,0.0,low,0.414366744534,Employed,3.0,0
556,148,support,0.0,,2,0.0,low,0.40932619111199997,Left,3.0,0
557,158,procurement,0.0,,2,0.0,medium,0.792824801313,Employed,3.0,1
558,114,management,1.0,0.669956390246,3,0.0,low,0.799262009826,Employed,6.0,0
559,202,engineering,0.0,0.645020355415,3,0.0,medium,0.594358449272,Employed,3.0,1
560,245,sales,0.0,0.727317093664,4,0.0,low,0.8687768514730001,Employed,2.0,0
561,264,support,0.0,,2,0.0,low,0.699239896039,Employed,3.0,0
562,204,support,0.0,,4,0.0,low,0.7466079475399999,Employed,2.0,0
563,215,sales,0.0,0.802749505594,5,0.0,low,0.658415207598,Employed,3.0,0
564,190,admin,0.0,0.690477045257,4,0.0,low,0.887185784972,Employed,3.0,0
565,252,sales,0.0,0.903984678185,3,0.0,low,0.709158354624,Employed,2.0,0
566,127,management,0.0,,2,0.0,medium,0.438003705933,Left,3.0,1
567,255,support,0.0,0.917034035757,7,0.0,low,0.15051907103,Left,4.0,0
568,144,engineering,0.0,0.675053773784,4,0.0,low,0.537567340528,Employed,4.0,0
569,249,engineering,0.0,0.921324770579,3,0.0,high,0.5375549548049999,Employed,3.0,3
570,256,support,0.0,0.96136019596,6,0.0,low,0.152973707126,Left,4.0,0
571,170,engineering,0.0,0.7095475861399999,3,0.0,low,0.932131636928,Employed,3.0,0
572,264,engineering,1.0,0.786235053239,2,0.0,medium,0.780297629584,Employed,3.0,1
573,287,engineering,0.0,0.881968854418,6,0.0,low,0.0898496763533,Left,4.0,0
574,224,engineering,0.0,0.48562590537699996,3,0.0,medium,0.893799094828,Employed,3.0,1
575,158,engineering,0.0,0.56968745269,3,0.0,medium,0.9554949668610001,Employed,4.0,1
576,184,product,1.0,,5,0.0,medium,0.961012665028,Employed,2.0,1
577,254,sales,1.0,0.938549315891,6,0.0,medium,0.167459220821,Left,4.0,1
578,129,management,0.0,,2,0.0,low,0.48890713635099997,Left,3.0,0
579,225,engineering,0.0,0.901764172043,6,0.0,low,0.714603025913,Employed,4.0,0
580,226,finance,1.0,1.0,5,0.0,low,0.256620116458,Employed,4.0,0
581,190,sales,0.0,0.629869433357,4,0.0,medium,0.6637207097510001,Employed,2.0,1
582,143,support,0.0,0.551732065299,4,0.0,low,0.955916227127,Employed,3.0,0
583,270,engineering,1.0,0.6293019081710001,3,0.0,high,1.0,Employed,4.0,3
584,198,procurement,0.0,0.39297403168000006,5,0.0,medium,0.434208786951,Employed,5.0,1
585,261,sales,0.0,1.0,4,0.0,medium,0.970078583329,Employed,4.0,1
586,221,engineering,0.0,0.579024156984,3,0.0,low,1.0,Employed,3.0,0
587,125,procurement,0.0,0.463301964162,3,0.0,low,0.837237032127,Employed,4.0,0
588,237,engineering,1.0,0.7890280804180001,3,0.0,low,0.439205829524,Employed,3.0,0
589,197,product,0.0,0.46719583853999996,3,0.0,medium,0.5574270948610001,Employed,3.0,1
590,247,finance,0.0,0.848929313828,4,0.0,high,0.673477243451,Employed,4.0,3
591,273,support,0.0,0.734583212356,3,0.0,low,0.5207281672,Left,6.0,0
592,136,sales,0.0,0.42208887437,2,0.0,medium,0.454701804994,Left,3.0,1
593,148,support,0.0,0.5002829868159999,2,0.0,low,0.431430661271,Left,3.0,0
594,158,IT,0.0,0.488045168227,4,0.0,low,0.549955843528,Employed,2.0,0
595,253,product,1.0,0.951467271824,4,0.0,low,0.128262149307,Employed,5.0,0
596,250,engineering,0.0,0.883365176602,4,0.0,low,0.913673802582,Employed,3.0,0
597,285,sales,0.0,0.6459733938509999,3,0.0,low,1.0,Employed,6.0,0
598,223,sales,0.0,0.500671643037,4,0.0,low,1.0,Employed,2.0,0
599,167,engineering,0.0,1.0,3,0.0,low,0.629819181995,Employed,2.0,0
600,190,support,0.0,0.5106836751039999,2,0.0,low,0.478013054727,Employed,4.0,0
601,269,,1.0,0.865227114371,4,0.0,medium,0.695704695983,Employed,2.0,1
602,251,IT,0.0,0.950280354124,4,0.0,low,0.578012505523,Employed,2.0,0
603,151,support,1.0,0.950575447095,5,0.0,low,0.24311918409400002,Employed,3.0,0
604,230,admin,0.0,0.8535197348360001,3,1.0,medium,0.80353739796,Employed,3.0,1
605,186,sales,0.0,0.679567942965,3,0.0,medium,0.604182177314,Employed,3.0,1
